Year,Local Government Area,Offence Division,Offence Subdivision,Victim Reports
2013,Moreland,B Property and deception offences,B10 Arson,46
2013,Moreland,B Property and deception offences,B20 Property damage,749
2013,Moreland,B Property and deception offences,B30 Burglary/Break and enter,"1,039"
2013,Moreland,B Property and deception offences,B40 Theft,"3,252"
2013,Moreland,B Property and deception offences,B50 Deception,134
2013,Moreland,D Public order and security offences,D30 Public nuisance offences,4
2013,Mornington Peninsula,A Crimes against the person,A10 Homicide and related offences,4
2013,Mornington Peninsula,A Crimes against the person,A20 Assault and related offences,807
2013,Mornington Peninsula,A Crimes against the person,A30 Sexual offences,153
2013,Mornington Peninsula,A Crimes against the person,A40 Abduction and related offences,9
2013,Mornington Peninsula,A Crimes against the person,A50 Robbery,18
2013,Mornington Peninsula,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",145
2013,Mornington Peninsula,A Crimes against the person,A80 Dangerous and negligent acts endangering people,78
2013,Mornington Peninsula,B Property and deception offences,B10 Arson,67
2013,Mornington Peninsula,B Property and deception offences,B20 Property damage,707
2013,Mornington Peninsula,B Property and deception offences,B30 Burglary/Break and enter,751
2013,Mornington Peninsula,B Property and deception offences,B40 Theft,"1,837"
2013,Mornington Peninsula,B Property and deception offences,B50 Deception,67
2013,Mount Alexander,A Crimes against the person,A20 Assault and related offences,81
2013,Mount Alexander,A Crimes against the person,A30 Sexual offences,12
2013,Mount Alexander,A Crimes against the person,A50 Robbery,4
2013,Mount Alexander,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",17
2013,Mount Alexander,A Crimes against the person,A80 Dangerous and negligent acts endangering people,7
2013,Mount Alexander,B Property and deception offences,B10 Arson,6
2013,Mount Alexander,B Property and deception offences,B20 Property damage,73
2013,Mount Alexander,B Property and deception offences,B30 Burglary/Break and enter,41
2013,Mount Alexander,B Property and deception offences,B40 Theft,117
2013,Moyne,A Crimes against the person,A20 Assault and related offences,61
2013,Moyne,A Crimes against the person,A30 Sexual offences,12
2013,Moyne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",12
2013,Moyne,A Crimes against the person,A80 Dangerous and negligent acts endangering people,8
2013,Moyne,B Property and deception offences,B10 Arson,6
2013,Moyne,B Property and deception offences,B20 Property damage,51
2013,Moyne,B Property and deception offences,B30 Burglary/Break and enter,31
2013,Moyne,B Property and deception offences,B40 Theft,153
2013,Moyne,B Property and deception offences,B50 Deception,10
2013,Murrindindi,A Crimes against the person,A20 Assault and related offences,77
2013,Murrindindi,A Crimes against the person,A30 Sexual offences,13
2013,Murrindindi,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",9
2013,Murrindindi,A Crimes against the person,A80 Dangerous and negligent acts endangering people,11
2013,Murrindindi,B Property and deception offences,B10 Arson,7
2013,Murrindindi,B Property and deception offences,B20 Property damage,38
2013,Murrindindi,B Property and deception offences,B30 Burglary/Break and enter,42
2013,Murrindindi,B Property and deception offences,B40 Theft,97
2013,Nillumbik,A Crimes against the person,A20 Assault and related offences,187
2013,Nillumbik,A Crimes against the person,A30 Sexual offences,34
2013,Nillumbik,A Crimes against the person,A50 Robbery,8
2013,Nillumbik,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",39
2013,Nillumbik,A Crimes against the person,A80 Dangerous and negligent acts endangering people,13
2013,Nillumbik,B Property and deception offences,B10 Arson,16
2013,Nillumbik,B Property and deception offences,B20 Property damage,169
2013,Nillumbik,B Property and deception offences,B30 Burglary/Break and enter,133
2013,Nillumbik,B Property and deception offences,B40 Theft,300
2013,Nillumbik,B Property and deception offences,B50 Deception,11
2013,Northern Grampians,A Crimes against the person,A20 Assault and related offences,146
2013,Northern Grampians,A Crimes against the person,A30 Sexual offences,32
2013,Northern Grampians,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",26
2013,Northern Grampians,A Crimes against the person,A80 Dangerous and negligent acts endangering people,13
2013,Northern Grampians,B Property and deception offences,B10 Arson,6
2013,Northern Grampians,B Property and deception offences,B20 Property damage,86
2013,Northern Grampians,B Property and deception offences,B30 Burglary/Break and enter,41
2013,Northern Grampians,B Property and deception offences,B40 Theft,95
2013,Port Phillip,A Crimes against the person,A20 Assault and related offences,827
2013,Port Phillip,A Crimes against the person,A30 Sexual offences,119
2013,Port Phillip,A Crimes against the person,A40 Abduction and related offences,8
2013,Port Phillip,A Crimes against the person,A50 Robbery,97
2013,Port Phillip,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",92
2013,Port Phillip,A Crimes against the person,A80 Dangerous and negligent acts endangering people,34
2013,Port Phillip,B Property and deception offences,B10 Arson,17
2013,Port Phillip,B Property and deception offences,B20 Property damage,705
