Year,Local Government Area,Offence Division,Offence Subdivision,Victim Reports
2018,Wodonga,A Crimes against the person,Other Offences,60
2018,Wodonga,A Crimes against the person,Other Offences,47
2018,Wodonga,B Property and deception offences,Other Offences,20
2018,Wodonga,B Property and deception offences,B: Property Damage,212
2018,Wodonga,B Property and deception offences,B: Property Damage,169
2018,Wodonga,B Property and deception offences,B: Theft,334
2018,Wodonga,B Property and deception offences,Other Offences,23
2018,Wyndham,A Crimes against the person,A: Assault,1227
2018,Wyndham,A Crimes against the person,A: Sexual Offence,234
2018,Wyndham,A Crimes against the person,Other Offences,7
2018,Wyndham,A Crimes against the person,Other Offences,144
2018,Wyndham,A Crimes against the person,Other Offences,219
2018,Wyndham,A Crimes against the person,Other Offences,93
2018,Wyndham,B Property and deception offences,Other Offences,50
2018,Wyndham,B Property and deception offences,B: Property Damage,650
2018,Wyndham,B Property and deception offences,B: Property Damage,859
2018,Wyndham,B Property and deception offences,B: Theft,2448
2018,Wyndham,B Property and deception offences,Other Offences,173
2018,Yarra,A Crimes against the person,Other Offences,4
2018,Yarra,A Crimes against the person,A: Assault,830
2018,Yarra,A Crimes against the person,A: Sexual Offence,187
2018,Yarra,A Crimes against the person,Other Offences,7
2018,Yarra,A Crimes against the person,Other Offences,132
2018,Yarra,A Crimes against the person,Other Offences,124
2018,Yarra,A Crimes against the person,Other Offences,42
2018,Yarra,B Property and deception offences,Other Offences,27
2018,Yarra,B Property and deception offences,B: Property Damage,671
2018,Yarra,B Property and deception offences,B: Property Damage,719
2018,Yarra,B Property and deception offences,B: Theft,3638
2018,Yarra,B Property and deception offences,Other Offences,221
2018,Yarra Ranges,A Crimes against the person,Other Offences,5
2018,Yarra Ranges,A Crimes against the person,A: Assault,646
2018,Yarra Ranges,A Crimes against the person,A: Sexual Offence,198
2018,Yarra Ranges,A Crimes against the person,Other Offences,4
2018,Yarra Ranges,A Crimes against the person,Other Offences,29
2018,Yarra Ranges,A Crimes against the person,Other Offences,4
2018,Yarra Ranges,A Crimes against the person,Other Offences,114
2018,Yarra Ranges,A Crimes against the person,Other Offences,77
2018,Yarra Ranges,B Property and deception offences,Other Offences,28
2018,Yarra Ranges,B Property and deception offences,B: Property Damage,373
2018,Yarra Ranges,B Property and deception offences,B: Property Damage,318
2018,Yarra Ranges,B Property and deception offences,B: Theft,1126
2018,Yarra Ranges,B Property and deception offences,Other Offences,63
2018,Yarriambiack,A Crimes against the person,A: Assault,76
2018,Yarriambiack,A Crimes against the person,A: Sexual Offence,26
2018,Yarriambiack,A Crimes against the person,Other Offences,11
2018,Yarriambiack,A Crimes against the person,Other Offences,6
2018,Yarriambiack,B Property and deception offences,B: Property Damage,37
2018,Yarriambiack,B Property and deception offences,B: Property Damage,39
2018,Yarriambiack,B Property and deception offences,B: Theft,43
2017,Alpine,A Crimes against the person,A: Assault,49
2017,Alpine,A Crimes against the person,A: Sexual Offence,20
2017,Alpine,A Crimes against the person,Other Offences,4
2017,Alpine,B Property and deception offences,B: Property Damage,22
2017,Alpine,B Property and deception offences,B: Property Damage,11
2017,Alpine,B Property and deception offences,B: Theft,35
2017,Ararat,A Crimes against the person,A: Assault,156
2017,Ararat,A Crimes against the person,A: Sexual Offence,22
2017,Ararat,A Crimes against the person,Other Offences,16
2017,Ararat,A Crimes against the person,Other Offences,10
2017,Ararat,B Property and deception offences,B: Property Damage,66
2017,Ararat,B Property and deception offences,B: Property Damage,62
2017,Ararat,B Property and deception offences,B: Theft,116
2017,Ararat,B Property and deception offences,Other Offences,4
2017,Ballarat,A Crimes against the person,Other Offences,4
2017,Ballarat,A Crimes against the person,A: Assault,913
2017,Ballarat,A Crimes against the person,A: Sexual Offence,294
2017,Ballarat,A Crimes against the person,Other Offences,17
2017,Ballarat,A Crimes against the person,Other Offences,37
2017,Ballarat,A Crimes against the person,Other Offences,81
2017,Ballarat,A Crimes against the person,Other Offences,102
2017,Ballarat,B Property and deception offences,Other Offences,97
2017,Ballarat,B Property and deception offences,B: Property Damage,742
2017,Ballarat,B Property and deception offences,B: Property Damage,833
2017,Ballarat,B Property and deception offences,B: Theft,2538
2017,Ballarat,B Property and deception offences,Other Offences,57
2017,Banyule,A Crimes against the person,A: Assault,627
2017,Banyule,A Crimes against the person,A: Sexual Offence,121
2017,Banyule,A Crimes against the person,Other Offences,7
2017,Banyule,A Crimes against the person,Other Offences,29
2017,Banyule,A Crimes against the person,Other Offences,130
2017,Banyule,A Crimes against the person,Other Offences,44
2017,Banyule,B Property and deception offences,Other Offences,26
2017,Banyule,B Property and deception offences,B: Property Damage,440
2017,Banyule,B Property and deception offences,B: Property Damage,882
2017,Banyule,B Property and deception offences,B: Theft,2199
2017,Banyule,B Property and deception offences,Other Offences,66
2017,Bass Coast,A Crimes against the person,A: Assault,268
2017,Bass Coast,A Crimes against the person,A: Sexual Offence,44
2017,Bass Coast,A Crimes against the person,Other Offences,5
2017,Bass Coast,A Crimes against the person,Other Offences,53
2017,Bass Coast,A Crimes against the person,Other Offences,43
2017,Bass Coast,B Property and deception offences,Other Offences,6
2017,Bass Coast,B Property and deception offences,B: Property Damage,191
2017,Bass Coast,B Property and deception offences,B: Property Damage,157
2017,Bass Coast,B Property and deception offences,B: Theft,387
2017,Bass Coast,B Property and deception offences,Other Offences,26
2017,Baw Baw,A Crimes against the person,A: Assault,341
2017,Baw Baw,A Crimes against the person,A: Sexual Offence,90
2017,Baw Baw,A Crimes against the person,Other Offences,6
2017,Baw Baw,A Crimes against the person,Other Offences,89
2017,Baw Baw,A Crimes against the person,Other Offences,37
2017,Baw Baw,B Property and deception offences,Other Offences,16
2017,Baw Baw,B Property and deception offences,B: Property Damage,185
2017,Baw Baw,B Property and deception offences,B: Property Damage,159
2017,Baw Baw,B Property and deception offences,B: Theft,470
2017,Baw Baw,B Property and deception offences,Other Offences,22
2017,Bayside,A Crimes against the person,A: Assault,316
2017,Bayside,A Crimes against the person,A: Sexual Offence,103
2017,Bayside,A Crimes against the person,Other Offences,6
2017,Bayside,A Crimes against the person,Other Offences,25
2017,Bayside,A Crimes against the person,Other Offences,54
2017,Bayside,A Crimes against the person,Other Offences,16
2017,Bayside,B Property and deception offences,Other Offences,8
2017,Bayside,B Property and deception offences,B: Property Damage,300
2017,Bayside,B Property and deception offences,B: Property Damage,582
2017,Bayside,B Property and deception offences,B: Theft,1309
2017,Bayside,B Property and deception offences,Other Offences,51
2017,Benalla,A Crimes against the person,A: Assault,182
2017,Benalla,A Crimes against the person,A: Sexual Offence,45
2017,Benalla,A Crimes against the person,Other Offences,23
2017,Benalla,A Crimes against the person,Other Offences,8
2017,Benalla,B Property and deception offences,B: Property Damage,113
2017,Benalla,B Property and deception offences,B: Property Damage,52
2017,Benalla,B Property and deception offences,B: Theft,134
2017,Benalla,B Property and deception offences,Other Offences,5
2017,Boroondara,A Crimes against the person,A: Assault,388
2017,Boroondara,A Crimes against the person,A: Sexual Offence,109
2017,Boroondara,A Crimes against the person,Other Offences,8
2017,Boroondara,A Crimes against the person,Other Offences,33
2017,Boroondara,A Crimes against the person,Other Offences,93
2017,Boroondara,A Crimes against the person,Other Offences,25
2017,Boroondara,B Property and deception offences,B: Property Damage,403
2017,Boroondara,B Property and deception offences,B: Property Damage,826
2017,Boroondara,B Property and deception offences,B: Theft,2769
2017,Boroondara,B Property and deception offences,Other Offences,64
2017,Brimbank,A Crimes against the person,Other Offences,10
2017,Brimbank,A Crimes against the person,A: Assault,1450
2017,Brimbank,A Crimes against the person,A: Sexual Offence,204
2017,Brimbank,A Crimes against the person,Other Offences,28
2017,Brimbank,A Crimes against the person,Other Offences,208
2017,Brimbank,A Crimes against the person,Other Offences,5
2017,Brimbank,A Crimes against the person,Other Offences,196
2017,Brimbank,A Crimes against the person,Other Offences,111
2017,Brimbank,B Property and deception offences,Other Offences,79
2017,Brimbank,B Property and deception offences,B: Property Damage,958
2017,Brimbank,B Property and deception offences,B: Property Damage,1343
2017,Brimbank,B Property and deception offences,B: Theft,3809
2017,Brimbank,B Property and deception offences,Other Offences,151
2017,Buloke,A Crimes against the person,A: Assault,29
2017,Buloke,A Crimes against the person,A: Sexual Offence,11
2017,Buloke,B Property and deception offences,B: Property Damage,9
2017,Buloke,B Property and deception offences,B: Property Damage,12
2017,Buloke,B Property and deception offences,B: Theft,26
2017,Campaspe,A Crimes against the person,A: Assault,272
2017,Campaspe,A Crimes against the person,A: Sexual Offence,66
2017,Campaspe,A Crimes against the person,Other Offences,39
2017,Campaspe,A Crimes against the person,Other Offences,39
2017,Campaspe,B Property and deception offences,Other Offences,22
2017,Campaspe,B Property and deception offences,B: Property Damage,179
2017,Campaspe,B Property and deception offences,B: Property Damage,206
2017,Campaspe,B Property and deception offences,B: Theft,525
2017,Campaspe,B Property and deception offences,Other Offences,24
2017,Cardinia,A Crimes against the person,A: Assault,572
2017,Cardinia,A Crimes against the person,A: Sexual Offence,143
2017,Cardinia,A Crimes against the person,Other Offences,8
2017,Cardinia,A Crimes against the person,Other Offences,24
2017,Cardinia,A Crimes against the person,Other Offences,111
2017,Cardinia,A Crimes against the person,Other Offences,51
2017,Cardinia,B Property and deception offences,Other Offences,41
2017,Cardinia,B Property and deception offences,B: Property Damage,344
2017,Cardinia,B Property and deception offences,B: Property Damage,493
2017,Cardinia,B Property and deception offences,B: Theft,1109
2017,Cardinia,B Property and deception offences,Other Offences,46
2017,Casey,A Crimes against the person,Other Offences,8
